index,sentence,label
2926,Who's been the worst performer on the staff? this month,worst_employee_month
2927,Who's been a thorn in the side of the team? this month,worst_employee_month
2928,Who's been the poorest worker in the company? this month,worst_employee_month
2929,Who's been consistently causing issues? this month,worst_employee_month
2930,Who's been a drain on team resources? this month,worst_employee_month
2931,Who's been consistently failing to meet expectations? this month,worst_employee_month
2932,Who's been the least valuable employee right now? this month,worst_employee_month
2933,Who's been the most problematic team member? this month,worst_employee_month
2934,Who's been the weakest link in the workforce? this month,worst_employee_month
2935,Who's been a disappointment in their role? this month,worst_employee_month
2936,Who's been consistently falling short of their duties? this month,worst_employee_month
2937,Who's been the poorest contributor in the organization? this month,worst_employee_month
2938,Who's been a source of frustration in the company? this month,worst_employee_month
2939,Who's been a liability to our performance? this month,worst_employee_month
2940,Who's been the least productive team member? this month,worst_employee_month
2941,Who's been struggling to meet their targets? this month,worst_employee_month
2942,Who's been the weakest asset in the team? this month,worst_employee_month
2943,Who's been a weak link in the department? this month,worst_employee_month
2944,Who's been a hindrance to our success? this month,worst_employee_month
2945,Who's been the least reliable worker? this month,worst_employee_month
2946,Who's been consistently letting us down? this month,worst_employee_month
2947,Who's been the worst performer on the staff? this month,worst_employee_month
2948,Who's been a thorn in the side of the team? this month,worst_employee_month
2949,Who's been the poorest worker in the company? this month,worst_employee_month
2950,Who's been consistently causing issues? this month,worst_employee_month
2951,Who's been a drain on team resources? this month,worst_employee_month
2952,Who's been consistently failing to meet expectations? this month,worst_employee_month
2953,Who's been the least valuable employee right now? this month,worst_employee_month
